NAME_ENGL,ISO3_CODE,total,value,pillar_num,commitment_num,note,group,group_value,country_url,row_id,x,y,pillar_num_cardinal,pillar_txt,commitment_num_cardinal,commitment_txt_cardinal,fx,fy
Uganda,UGA,50.098879402899,38.79923101792206,2,6,NA,Getting on track,Off course,countries/uga,151,3,37.486561341193514,2,Rights and freedoms,6,Rule of Law Index,1,30
Uganda,UGA,50.098879402899,98.47908745247148,3,7,NA,Getting on track,Leading,countries/uga,151,3,97.53247479542367,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,30
Uganda,UGA,50.098879402899,2.25,3,8,NA,Getting on track,Off course,countries/uga,151,3,2.4836784256622195,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,30
Uganda,UGA,50.098879402899,79.16666666666667,3,9,NA,Getting on track,Leading,countries/uga,151,3,77.45525007384519,3,Responsibility and sustainability,9,DTI Index,1,30
Uganda,UGA,50.098879402899,83.1033078143338,4,10,NA,Getting on track,Leading,countries/uga,151,3,81.61203067469991,4,Trust and resilience,10,Global Cybersecurity Index,1,30
Uganda,UGA,50.098879402899,41,4,11,NA,Getting on track,Off course,countries/uga,151,3,42.938595462590456,4,Trust and resilience,11,Overall Resilience,1,30
Uganda,UGA,50.098879402899,51.125,4,12,NA,Getting on track,Getting on track,countries/uga,151,3,50.61321183294058,4,Trust and resilience,12,Accountability Index,1,30
Ukraine,UKR,64.1605451704535,81,1,1,NA,Getting on track,Leading,countries/ukr,152,3,82.58985555544496,1,Connectivity and infrastructure,1,ICT Development Index,2,30
Ukraine,UKR,64.1605451704535,100,1,2,NA,Getting on track,Leading,countries/ukr,152,3,100.2606001663953,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,30
Ukraine,UKR,64.1605451704535,55.31787153855981,1,3,NA,Getting on track,Getting on track,countries/ukr,152,3,53.60859858580948,1,Connectivity and infrastructure,3,Network Readiness Index,2,30
Ukraine,UKR,64.1605451704535,59,2,4,NA,Getting on track,Getting on track,countries/ukr,152,3,58.65465466398746,2,Rights and freedoms,4,Freedom on the Net,2,30
Ukraine,UKR,64.1605451704535,51,2,5,NA,Getting on track,Getting on track,countries/ukr,152,3,49.75825227983296,2,Rights and freedoms,5,Freedom in the World,2,30
Ukraine,UKR,64.1605451704535,48.69440724789878,2,6,NA,Getting on track,Off course,countries/ukr,152,3,48.615606687923574,2,Rights and freedoms,6,Rule of Law Index,2,30
Ukraine,UKR,64.1605451704535,68.06083650190114,3,7,NA,Getting on track,On track,countries/ukr,152,3,66.33675316396831,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,30
Ukraine,UKR,64.1605451704535,38.13,3,8,NA,Getting on track,Off course,countries/ukr,152,3,39.42391853231937,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,30
Ukraine,UKR,64.1605451704535,NA,3,9,NA,Getting on track,NA,countries/ukr,152,3,NA,3,Responsibility and sustainability,9,DTI Index,2,30
Ukraine,UKR,64.1605451704535,83.93788158662886,4,10,NA,Getting on track,Leading,countries/ukr,152,3,84.82185046330363,4,Trust and resilience,10,Global Cybersecurity Index,2,30
Ukraine,UKR,64.1605451704535,58,4,11,NA,Getting on track,Getting on track,countries/ukr,152,3,58.644861227832735,4,Trust and resilience,11,Overall Resilience,2,30
Ukraine,UKR,64.1605451704535,62.625,4,12,NA,Getting on track,Getting on track,countries/ukr,152,3,61.38980423938483,4,Trust and resilience,12,Accountability Index,2,30
United Arab Emirates,ARE,57.2989366714423,97.5,1,1,NA,Getting on track,Leading,countries/are,153,3,96.68327422905713,1,Connectivity and infrastructure,1,ICT Development Index,3,30
United Arab Emirates,ARE,57.2989366714423,100,1,2,NA,Getting on track,Leading,countries/are,153,3,98.54345135297626,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,30
United Arab Emirates,ARE,57.2989366714423,62.78542279007859,1,3,NA,Getting on track,Getting on track,countries/are,153,3,60.95121610558606,1,Connectivity and infrastructure,3,Network Readiness Index,3,30
United Arab Emirates,ARE,57.2989366714423,30,2,4,NA,Getting on track,Off course,countries/are,153,3,28.72243709024042,2,Rights and freedoms,4,Freedom on the Net,3,30
United Arab Emirates,ARE,57.2989366714423,18,2,5,NA,Getting on track,Off course,countries/are,153,3,16.874431357719004,2,Rights and freedoms,5,Freedom in the World,3,30
United Arab Emirates,ARE,57.2989366714423,63.52985778209921,2,6,NA,Getting on track,Getting on track,countries/are,153,3,61.53849278335627,2,Rights and freedoms,6,Rule of Law Index,3,30
United Arab Emirates,ARE,57.2989366714423,30.03802281368822,3,7,NA,Getting on track,Off course,countries/are,153,3,31.847396356354654,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,30
United Arab Emirates,ARE,57.2989366714423,44.66,3,8,NA,Getting on track,Off course,countries/are,153,3,46.12713433600962,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,30
United Arab Emirates,ARE,57.2989366714423,NA,3,9,NA,Getting on track,NA,countries/are,153,3,NA,3,Responsibility and sustainability,9,DTI Index,3,30
United Arab Emirates,ARE,57.2989366714423,100,4,10,NA,Getting on track,Leading,countries/are,153,3,100.08152213972062,4,Trust and resilience,10,Global Cybersecurity Index,3,30
United Arab Emirates,ARE,57.2989366714423,51,4,11,NA,Getting on track,Getting on track,countries/are,153,3,49.92968674842268,4,Trust and resilience,11,Overall Resilience,3,30
United Arab Emirates,ARE,57.2989366714423,32.775,4,12,NA,Getting on track,Off course,countries/are,153,3,31.33258755840361,4,Trust and resilience,12,Accountability Index,3,30
United Kingdom,GBR,73.8882889204184,93.6,1,1,NA,On track,Leading,countries/gbr,154,3,93.44328387584537,1,Connectivity and infrastructure,1,ICT Development Index,4,30
United Kingdom,GBR,73.8882889204184,53.84115301035821,1,2,NA,On track,Getting on track,countries/gbr,154,3,53.0197593817535,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,30
United Kingdom,GBR,73.8882889204184,73.57168743858102,1,3,NA,On track,On track,countries/gbr,154,3,72.7546555139682,1,Connectivity and infrastructure,3,Network Readiness Index,4,30
United Kingdom,GBR,73.8882889204184,78,2,4,NA,On track,On track,countries/gbr,154,3,77.6826992770657,2,Rights and freedoms,4,Freedom on the Net,4,30
United Kingdom,GBR,73.8882889204184,92,2,5,NA,On track,Leading,countries/gbr,154,3,92.21002695802599,2,Rights and freedoms,5,Freedom in the World,4,30
United Kingdom,GBR,73.8882889204184,78.49804611446007,2,6,NA,On track,On track,countries/gbr,154,3,77.39330403169288,2,Rights and freedoms,6,Rule of Law Index,4,30
United Kingdom,GBR,73.8882889204184,8.745247148288975,3,7,NA,On track,Off course,countries/gbr,154,3,7.978095954595695,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,30
United Kingdom,GBR,73.8882889204184,73.12,3,8,NA,On track,On track,countries/gbr,154,3,74.97953034460545,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,30
United Kingdom,GBR,73.8882889204184,90.83333333333333,3,9,NA,On track,Leading,countries/gbr,154,3,90.7552534819891,3,Responsibility and sustainability,9,DTI Index,4,30
United Kingdom,GBR,73.8882889204184,100,4,10,NA,On track,Leading,countries/gbr,154,3,98.76222277339548,4,Trust and resilience,10,Global Cybersecurity Index,4,30
United Kingdom,GBR,73.8882889204184,55,4,11,NA,On track,Getting on track,countries/gbr,154,3,56.76474651321769,4,Trust and resilience,11,Overall Resilience,4,30
United Kingdom,GBR,73.8882889204184,89.45,4,12,NA,On track,Leading,countries/gbr,154,3,91.2663007805124,4,Trust and resilience,12,Accountability Index,4,30
United Republic of Tanzania,TZA,52.7835859452257,43.1,1,1,NA,Getting on track,Off course,countries/tza,155,3,41.874235693737866,1,Connectivity and infrastructure,1,ICT Development Index,0,31
United Republic of Tanzania,TZA,52.7835859452257,46.597649714361964,1,2,NA,Getting on track,Off course,countries/tza,155,3,48.581819861579774,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,31
United Republic of Tanzania,TZA,52.7835859452257,37.9304387695985,1,3,NA,Getting on track,Off course,countries/tza,155,3,38.024236992550094,1,Connectivity and infrastructure,3,Network Readiness Index,0,31
United Republic of Tanzania,TZA,52.7835859452257,NA,2,4,NA,Getting on track,NA,countries/tza,155,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,31
United Republic of Tanzania,TZA,52.7835859452257,35,2,5,NA,Getting on track,Off course,countries/tza,155,3,33.47892489284277,2,Rights and freedoms,5,Freedom in the World,0,31
United Republic of Tanzania,TZA,52.7835859452257,46.63654068981878,2,6,NA,Getting on track,Off course,countries/tza,155,3,45.91934434542082,2,Rights and freedoms,6,Rule of Law Index,0,31
United Republic of Tanzania,TZA,52.7835859452257,98.47908745247148,3,7,NA,Getting on track,Leading,countries/tza,155,3,98.38902025304012,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,31
United Republic of Tanzania,TZA,52.7835859452257,2.23,3,8,NA,Getting on track,Off course,countries/tza,155,3,2.7326120794937014,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,31
United Republic of Tanzania,TZA,52.7835859452257,64.47916666666667,3,9,NA,Getting on track,Getting on track,countries/tza,155,3,65.90364509789894,3,Responsibility and sustainability,9,DTI Index,0,31
United Republic of Tanzania,TZA,52.7835859452257,99.26656210456572,4,10,NA,Getting on track,Leading,countries/tza,155,3,99.987557130275,4,Trust and resilience,10,Global Cybersecurity Index,0,31
United Republic of Tanzania,TZA,52.7835859452257,38,4,11,NA,Getting on track,Off course,countries/tza,155,3,36.87762330472469,4,Trust and resilience,11,Overall Resilience,0,31
United Republic of Tanzania,TZA,52.7835859452257,68.9,4,12,NA,Getting on track,On track,countries/tza,155,3,70.76354161240161,4,Trust and resilience,12,Accountability Index,0,31
United States,USA,77.5917439363119,96.7,1,1,NA,On track,Leading,countries/usa,156,3,98.52610871456564,1,Connectivity and infrastructure,1,ICT Development Index,1,31
United States,USA,77.5917439363119,100,1,2,NA,On track,Leading,countries/usa,156,3,101.19045675545931,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,31
United States,USA,77.5917439363119,78.96400176743751,1,3,NA,On track,On track,countries/usa,156,3,77.19594566720312,1,Connectivity and infrastructure,3,Network Readiness Index,1,31
United States,USA,77.5917439363119,76,2,4,NA,On track,On track,countries/usa,156,3,74.40510455705225,2,Rights and freedoms,4,Freedom on the Net,1,31
United States,USA,77.5917439363119,84,2,5,NA,On track,Leading,countries/usa,156,3,84.7707583643496,2,Rights and freedoms,5,Freedom in the World,1,31
United States,USA,77.5917439363119,69.89958841498793,2,6,NA,On track,On track,countries/usa,156,3,71.35543233394475,2,Rights and freedoms,6,Rule of Law Index,1,31
United States,USA,77.5917439363119,20.91254752851711,3,7,NA,On track,Off course,countries/usa,156,3,21.95987061481611,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,31
United States,USA,77.5917439363119,72.81,3,8,NA,On track,On track,countries/usa,156,3,72.85120772331953,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,31
United States,USA,77.5917439363119,84.58333333333333,3,9,NA,On track,Leading,countries/usa,156,3,82.97768876080711,3,Responsibility and sustainability,9,DTI Index,1,31
United States,USA,77.5917439363119,99.85645619146723,4,10,NA,On track,Leading,countries/usa,156,3,101.0562576094662,4,Trust and resilience,10,Global Cybersecurity Index,1,31
United States,USA,77.5917439363119,57,4,11,NA,On track,Getting on track,countries/usa,156,3,58.72750908974558,4,Trust and resilience,11,Overall Resilience,1,31
United States,USA,77.5917439363119,90.375,4,12,NA,On track,Leading,countries/usa,156,3,88.70299202296883,4,Trust and resilience,12,Accountability Index,1,31
Uruguay,URY,72.6708571222156,89.9,1,1,NA,On track,Leading,countries/ury,157,3,88.2218063004315,1,Connectivity and infrastructure,1,ICT Development Index,2,31
Uruguay,URY,72.6708571222156,100,1,2,NA,On track,Leading,countries/ury,157,3,99.35180296562612,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,31
Uruguay,URY,72.6708571222156,53.39775379468311,1,3,NA,On track,Getting on track,countries/ury,157,3,51.48784155492295,1,Connectivity and infrastructure,3,Network Readiness Index,2,31
Uruguay,URY,72.6708571222156,NA,2,4,NA,On track,NA,countries/ury,157,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,31
Uruguay,URY,72.6708571222156,96,2,5,NA,On track,Leading,countries/ury,157,3,95.60415663849562,2,Rights and freedoms,5,Freedom in the World,2,31
Uruguay,URY,72.6708571222156,71.93675028002386,2,6,NA,On track,On track,countries/ury,157,3,70.12935057217751,2,Rights and freedoms,6,Rule of Law Index,2,31
Uruguay,URY,72.6708571222156,52.85171102661597,3,7,NA,On track,Getting on track,countries/ury,157,3,52.15788613282102,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,31
Uruguay,URY,72.6708571222156,44.09,3,8,NA,On track,Off course,countries/ury,157,3,44.9301775630191,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,31
Uruguay,URY,72.6708571222156,60.729166666666664,3,9,NA,On track,Getting on track,countries/ury,157,3,61.006369985329606,3,Responsibility and sustainability,9,DTI Index,2,31
Uruguay,URY,72.6708571222156,94.69904657638236,4,10,NA,On track,Leading,countries/ury,157,3,94.92011694888188,4,Trust and resilience,10,Global Cybersecurity Index,2,31
Uruguay,URY,72.6708571222156,47,4,11,NA,On track,Off course,countries/ury,157,3,46.029629652388394,4,Trust and resilience,11,Overall Resilience,2,31
Uruguay,URY,72.6708571222156,88.775,4,12,NA,On track,Leading,countries/ury,157,3,89.3029445918277,4,Trust and resilience,12,Accountability Index,2,31
Uzbekistan,UZB,53.4851498186964,84.9,1,1,NA,Getting on track,Leading,countries/uzb,158,3,86.46207290943713,1,Connectivity and infrastructure,1,ICT Development Index,3,31
Uzbekistan,UZB,53.4851498186964,100,1,2,NA,Getting on track,Leading,countries/uzb,158,3,99.36514434218407,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,31
Uzbekistan,UZB,53.4851498186964,44.8708320259918,1,3,NA,Getting on track,Off course,countries/uzb,158,3,44.22248161117179,1,Connectivity and infrastructure,3,Network Readiness Index,3,31
Uzbekistan,UZB,53.4851498186964,27,2,4,NA,Getting on track,Off course,countries/uzb,158,3,28.85512945521623,2,Rights and freedoms,4,Freedom on the Net,3,31
Uzbekistan,UZB,53.4851498186964,12,2,5,NA,Getting on track,Off course,countries/uzb,158,3,10.533024199306965,2,Rights and freedoms,5,Freedom in the World,3,31
Uzbekistan,UZB,53.4851498186964,49.4517405361126,2,6,NA,Getting on track,Off course,countries/uzb,158,3,49.803705525789674,2,Rights and freedoms,6,Rule of Law Index,3,31
Uzbekistan,UZB,53.4851498186964,87.83269961977186,3,7,NA,Getting on track,Leading,countries/uzb,158,3,88.53533596319886,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,31
Uzbekistan,UZB,53.4851498186964,11.27,3,8,NA,Getting on track,Off course,countries/uzb,158,3,10.668977627046406,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,31
Uzbekistan,UZB,53.4851498186964,49.89583333333333,3,9,NA,Getting on track,Off course,countries/uzb,158,3,51.659613191460565,3,Responsibility and sustainability,9,DTI Index,3,31
Uzbekistan,UZB,53.4851498186964,89.20069230914757,4,10,NA,Getting on track,Leading,countries/uzb,158,3,87.83861051507935,4,Trust and resilience,10,Global Cybersecurity Index,3,31
Uzbekistan,UZB,53.4851498186964,50,4,11,NA,Getting on track,Off course,countries/uzb,158,3,49.86139123700559,4,Trust and resilience,11,Overall Resilience,3,31
Uzbekistan,UZB,53.4851498186964,35.4,4,12,NA,Getting on track,Off course,countries/uzb,158,3,33.55846596006304,4,Trust and resilience,12,Accountability Index,3,31
Vanuatu,VUT,77.9137305571255,70.2,1,1,NA,On track,On track,countries/vut,159,3,68.93823214601726,1,Connectivity and infrastructure,1,ICT Development Index,4,31
Vanuatu,VUT,77.9137305571255,100,1,2,NA,On track,Leading,countries/vut,159,3,100.39213368948549,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,31
Vanuatu,VUT,77.9137305571255,NA,1,3,NA,On track,NA,countries/vut,159,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,31
Vanuatu,VUT,77.9137305571255,NA,2,4,NA,On track,NA,countries/vut,159,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,31
Vanuatu,VUT,77.9137305571255,82,2,5,NA,On track,Leading,countries/vut,159,3,83.64169152826071,2,Rights and freedoms,5,Freedom in the World,4,31
Vanuatu,VUT,77.9137305571255,NA,2,6,NA,On track,NA,countries/vut,159,3,NA,2,Rights and freedoms,6,Rule of Law Index,4,31
Vanuatu,VUT,77.9137305571255,97.33840304182509,3,7,NA,On track,Leading,countries/vut,159,3,96.36471740377733,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,31
Vanuatu,VUT,77.9137305571255,NA,3,8,NA,On track,NA,countries/vut,159,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,31
Vanuatu,VUT,77.9137305571255,78.95833333333333,3,9,NA,On track,On track,countries/vut,159,3,77.76118492831786,3,Responsibility and sustainability,9,DTI Index,4,31
Vanuatu,VUT,77.9137305571255,69.28810808184633,4,10,NA,On track,On track,countries/vut,159,3,70.25969471997658,4,Trust and resilience,10,Global Cybersecurity Index,4,31
Vanuatu,VUT,77.9137305571255,39,4,11,NA,On track,Off course,countries/vut,159,3,39.29661074653268,4,Trust and resilience,11,Overall Resilience,4,31
Vanuatu,VUT,77.9137305571255,86.525,4,12,NA,On track,Leading,countries/vut,159,3,86.96847322173417,4,Trust and resilience,12,Accountability Index,4,31
Venezuela,VEN,39.9261150685352,67.7,1,1,NA,Off course,On track,countries/ven,160,3,68.97790403552354,1,Connectivity and infrastructure,1,ICT Development Index,0,32
Venezuela,VEN,39.9261150685352,36.92277482298176,1,2,NA,Off course,Off course,countries/ven,160,3,38.440129916714234,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,32
